σz	Ms
-3.62E+01	3127.647322
-3.63E+01	3132.15926
-3.64E+01	3136.666093
-3.65E+01	3141.167871
-3.66E+01	3145.664642
-3.67E+01	3150.156186
-3.68E+01	3154.64309
-3.69E+01	3159.124592
-3.70E+01	3163.60128
-3.71E+01	3168.07293
-3.72E+01	3172.539589
-3.73E+01	3177.001575
-3.74E+01	3181.458392
-3.75E+01	3185.910358
-3.76E+01	3190.357518
-3.77E+01	3194.799917
-3.78E+01	3199.237329
-3.79E+01	3203.6698
-3.80E+01	3208.097644
-3.81E+01	3212.520635
-3.82E+01	3216.938817
-3.83E+01	3221.352233
-3.84E+01	3225.760927
-3.85E+01	3230.164941
-3.86E+01	3234.56432
-3.87E+01	3238.959104
-3.88E+01	3243.349066
-3.89E+01	3247.734246
-3.90E+01	3252.114959
-3.91E+01	3256.490974
-3.92E+01	3260.862603
-3.93E+01	3265.229345
-3.94E+01	3269.591784
-3.95E+01	3273.949688
-3.96E+01	3278.302826
-3.97E+01	3282.651509
-3.98E+01	3286.995778
-3.99E+01	3291.335399
-4.00E+01	3295.670683
-4.01E+01	3300.001671
-4.02E+01	3304.327856
-4.03E+01	3308.64982
-4.04E+01	3312.967331
-4.05E+01	3317.280426
-4.06E+01	3321.589415
-4.07E+01	3325.893791
-4.08E+01	3330.193864
-4.09E+01	3334.489398
-4.10E+01	3338.780975
-4.11E+01	3343.068087
-4.12E+01	3347.350771
-4.13E+01	3351.629334
-4.14E+01	3355.903541
-4.15E+01	3360.173699
-4.16E+01	3364.439572
-4.17E+01	3368.700923
-4.18E+01	3372.958331
-4.19E+01	3377.21156
-4.20E+01	3381.460643
-4.21E+01	3385.705615
-4.22E+01	3389.946239
-4.23E+01	3394.18282
-4.24E+01	3398.415393
-4.25E+01	3402.643718
-4.26E+01	3406.86783
-4.27E+01	3411.088033
-4.28E+01	3415.304362
-4.29E+01	3419.516303
-4.30E+01	3423.724436
-4.31E+01	3427.928519
-4.32E+01	3432.128312
-4.33E+01	3436.324393
-4.34E+01	3440.516521
-4.35E+01	3444.704456
-4.36E+01	3448.888501
-4.37E+01	3453.068688
-4.38E+01	3457.245048
-4.39E+01	3461.417339
-4.40E+01	3465.585593
-4.41E+01	3469.750113
-4.42E+01	3473.910656
-4.43E+01	3478.067526
-4.44E+01	3482.220207
-4.45E+01	3486.369275
-4.46E+01	3490.514488
-4.47E+01	3494.655874
-4.48E+01	3498.793463
-4.49E+01	3502.927285
